Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Country/Region,City,State/Province,Postal Code,Division,Region,Product ID,Product Name,Sales,Units,Gross Profit,Cost,Factory,Distance_KM,Lead_Time_Days,Profit_Margin,Factory_Lat,Factory_Lon,Customer_Lat,Customer_Lon
6894,ORD-613961,2023-06-30,2023-07-07,Standard,CUST-7257,United States,San Antonio,TX,40060,Sugar,South,PRD-S-005,Everlasting Gobstopper,1578.33,167,-12001.99,922.63,Secret Factory,1515.89,7.54,-7.6042,41.446333,-90.565487,29.4241,-98.4936
6895,ORD-907837,2023-11-21,2023-11-30,Standard,CUST-5239,United States,Philadelphia,PA,82003,Chocolate,East,PRD-C-003,Wonka Bar - Scrumdiddlyumptious,111191.82,3653,-567266.75,67797.95,Lot's O' Nuts,3343.34,9.97,-5.1017,32.881893,-111.768036,39.9526,-75.1652
6896,ORD-913296,2023-10-08,2023-10-10,Same-Day,CUST-7438,United States,Houston,TX,90734,Chocolate,South,PRD-C-002,Wonka Bar - Fudge Mallows,1591.54,114,-3916.55,965.01,Lot's O' Nuts,1594.07,2.36,-2.4609,32.881893,-111.768036,29.7604,-95.3698
6897,ORD-594586,2023-06-08,2023-06-10,Standard,CUST-6057,United States,Phoenix,AZ,31201,Chocolate,West,PRD-C-002,Wonka Bar - Fudge Mallows,12545.32,882,1982.95,7513.68,Lot's O' Nuts,69.13,2.72,0.1581,32.881893,-111.768036,33.4484,-112.074
6898,ORD-368007,2023-11-10,2023-11-14,Same-Day,CUST-4070,United States,Houston,TX,80213,Sugar,South,PRD-S-001,Laffy Taffy,48945.71,3834,-171946.18,25111.2,Sugar Shack,2042.57,4.01,-3.513,48.11914,-96.18115,29.7604,-95.3698
6899,ORD-626086,2023-05-25,2023-05-28,Same-Day,CUST-1132,United States,Dallas,TX,33992,Chocolate,South,PRD-C-001,Wonka Bar - Nutty Crunch Surprise,78089.49,4198,-112688.64,44088.85,Lot's O' Nuts,1397.71,3.36,-1.4431,32.881893,-111.768036,32.7767,-96.797
6900,ORD-523761,2023-12-04,2023-12-11,Standard,CUST-5373,United States,Philadelphia,PA,82642,Sugar,East,PRD-S-004,Fun Dip,13670.62,450,-36915.08,7815.55,Sugar Shack,1900.9,7.08,-2.7003,48.11914,-96.18115,39.9526,-75.1652
6901,ORD-133099,2023-12-25,2023-12-31,Express,CUST-4085,United States,Los Angeles,CA,27750,Sugar,West,PRD-S-001,Laffy Taffy,46960.3,2193,-192870.94,28740.92,Sugar Shack,2406.41,6.49,-4.1071,48.11914,-96.18115,34.0522,-118.2437
6902,ORD-677439,2023-03-03,2023-03-10,Standard,CUST-9970,United States,San Diego,CA,77733,Sugar,West,PRD-S-004,Fun Dip,10275.82,384,-42907.31,6103.32,Sugar Shack,2452.07,7.93,-4.1756,48.11914,-96.18115,32.7157,-117.1611
6903,ORD-531829,2023-05-24,2023-05-27,Same-Day,CUST-9858,United States,Houston,TX,15924,Chocolate,South,PRD-C-003,Wonka Bar - Scrumdiddlyumptious,1582.15,121,-4090.29,850.39,Lot's O' Nuts,1594.07,3.45,-2.5853,32.881893,-111.768036,29.7604,-95.3698
6904,ORD-818309,2023-08-06,2023-08-14,Standard,CUST-5704,United States,Los Angeles,CA,66719,Sugar,West,PRD-S-004,Fun Dip,80127.47,3196,-361651.78,57234.86,Sugar Shack,2406.41,8.08,-4.5135,48.11914,-96.18115,34.0522,-118.2437
6905,ORD-950526,2023-04-05,2023-04-10,Express,CUST-4752,United States,Philadelphia,PA,54303,Sugar,East,PRD-S-002,SweeTARTS,84052.58,4072,-286042.83,60477.51,Sugar Shack,1900.9,5.0,-3.4031,48.11914,-96.18115,39.9526,-75.1652
6906,ORD-815259,2023-12-04,2023-12-09,Express,CUST-4042,United States,Los Angeles,CA,71234,Sugar,West,PRD-S-001,Laffy Taffy,83834.07,4551,-397227.03,42998.14,Sugar Shack,2406.41,5.4,-4.7383,48.11914,-96.18115,34.0522,-118.2437
6907,ORD-430676,2023-01-22,2023-01-25,Same-Day,CUST-4711,United States,Philadelphia,PA,62618,Other,East,PRD-O-004,Kazookles,40122.49,2329,-66799.99,24846.01,The Other Factory,1409.64,3.6,-1.6649,35.1175,-89.971107,39.9526,-75.1652
6908,ORD-422254,2023-01-29,2023-02-03,Express,CUST-1077,United States,Dallas,TX,89783,Sugar,South,PRD-S-002,SweeTARTS,1458.45,72,-4273.1,816.02,Sugar Shack,1706.78,5.42,-2.9299,48.11914,-96.18115,32.7767,-96.797
6909,ORD-861024,2023-02-02,2023-02-05,Express,CUST-8331,United States,Chicago,IL,18512,Sugar,Midwest,PRD-S-006,Hair Toffee,94833.23,3779,-93751.6,70865.01,The Other Factory,778.78,3.23,-0.9886,35.1175,-89.971107,41.8781,-87.6298
6910,ORD-474210,2023-02-25,2023-03-01,Express,CUST-9328,United States,San Antonio,TX,62023,Chocolate,South,PRD-C-001,Wonka Bar - Nutty Crunch Surprise,28836.94,1236,-56965.46,20576.43,Lot's O' Nuts,1319.3,4.96,-1.9754,32.881893,-111.768036,29.4241,-98.4936
6911,ORD-766582,2023-10-16,2023-10-21,Standard,CUST-6092,United States,Dallas,TX,60777,Sugar,South,PRD-S-005,Everlasting Gobstopper,12013.47,858,-43575.66,7953.25,Secret Factory,1110.39,5.16,-3.6272,41.446333,-90.565487,32.7767,-96.797
6912,ORD-251474,2023-12-18,2023-12-21,Express,CUST-7736,United States,Philadelphia,PA,17749,Other,East,PRD-O-003,Wonka Gum,65783.64,2321,-101821.63,46256.45,Secret Factory,1307.07,3.27,-1.5478,41.446333,-90.565487,39.9526,-75.1652
6913,ORD-910934,2023-08-06,2023-08-14,Standard,CUST-6125,United States,San Jose,CA,28907,Other,West,PRD-O-002,Lickable Wallpaper,17616.31,1031,-134814.18,12485.45,Secret Factory,2714.74,8.76,-7.6528,41.446333,-90.565487,37.3382,-121.8863
6914,ORD-708753,2023-12-19,2023-12-23,Express,CUST-7661,United States,Dallas,TX,73307,Chocolate,South,PRD-C-002,Wonka Bar - Fudge Mallows,19286.3,1225,-59219.71,10018.4,Lot's O' Nuts,1397.71,4.44,-3.0706,32.881893,-111.768036,32.7767,-96.797
6915,ORD-595277,2023-06-15,2023-06-21,Express,CUST-9673,United States,San Diego,CA,55823,Sugar,West,PRD-S-002,SweeTARTS,81570.75,4609,-421004.12,50510.57,Sugar Shack,2452.07,6.51,-5.1612,48.11914,-96.18115,32.7157,-117.1611
6916,ORD-237298,2023-06-21,2023-07-01,Standard,CUST-5624,United States,San Diego,CA,77986,Sugar,West,PRD-S-005,Everlasting Gobstopper,101238.97,4323,-509244.09,61843.91,Secret Factory,2538.23,10.22,-5.0301,41.446333,-90.565487,32.7157,-117.1611
6917,ORD-374428,2023-02-28,2023-03-09,Standard,CUST-8287,United States,San Diego,CA,30022,Sugar,West,PRD-S-004,Fun Dip,108141.56,3968,-435659.87,57310.02,Sugar Shack,2452.07,9.06,-4.0286,48.11914,-96.18115,32.7157,-117.1611
6918,ORD-453096,2023-12-29,2024-01-02,Same-Day,CUST-4640,United States,San Diego,CA,62289,Sugar,West,PRD-S-002,SweeTARTS,45462.95,4300,-246694.78,28559.81,Sugar Shack,2452.07,4.31,-5.4263,48.11914,-96.18115,32.7157,-117.1611
6919,ORD-967320,2023-06-07,2023-06-08,Same-Day,CUST-1473,United States,San Diego,CA,73125,Chocolate,West,PRD-C-001,Wonka Bar - Nutty Crunch Surprise,48070.94,1492,593.54,28664.68,Lot's O' Nuts,504.36,1.27,0.0123,32.881893,-111.768036,32.7157,-117.1611
6920,ORD-918695,2023-06-07,2023-06-13,Express,CUST-3343,United States,San Jose,CA,46660,Sugar,West,PRD-S-006,Hair Toffee,21753.66,2332,-259781.85,14776.76,The Other Factory,2859.76,6.9,-11.942,35.1175,-89.971107,37.3382,-121.8863
6921,ORD-382669,2023-06-25,2023-06-29,Same-Day,CUST-3775,United States,Los Angeles,CA,20723,Sugar,West,PRD-S-005,Everlasting Gobstopper,10680.51,647,-36663.21,6006.38,Secret Factory,2555.63,4.14,-3.4327,41.446333,-90.565487,34.0522,-118.2437
6922,ORD-222891,2023-06-29,2023-07-02,Express,CUST-5112,United States,Chicago,IL,38719,Sugar,Midwest,PRD-S-004,Fun Dip,81347.45,2850,-74388.56,45710.73,Sugar Shack,965.13,3.78,-0.9145,48.11914,-96.18115,41.8781,-87.6298
6923,ORD-903025,2023-06-06,2023-06-11,Standard,CUST-3079,United States,Dallas,TX,14673,Chocolate,South,PRD-C-004,Wonka Bar - Milk Chocolate,105248.75,3181,-190449.96,61087.94,Wicked Choccy's,1475.08,5.73,-1.8095,32.076176,-81.088371,32.7767,-96.797
6924,ORD-751176,2023-06-28,2023-07-08,Standard,CUST-3243,United States,New York,NY,81224,Chocolate,East,PRD-C-002,Wonka Bar - Fudge Mallows,75989.17,2997,-481808.43,41607.31,Lot's O' Nuts,3444.71,10.56,-6.3405,32.881893,-111.768036,40.7128,-74.006
6925,ORD-567743,2023-04-07,2023-04-14,Express,CUST-8903,United States,San Jose,CA,94805,Chocolate,West,PRD-C-005,Wonka Bar - Triple Dazzle Caramel,21493.75,1159,-165645.5,13488.25,Wicked Choccy's,3745.71,7.52,-7.7067,32.076176,-81.088371,37.3382,-121.8863
6926,ORD-212012,2023-11-29,2023-11-30,Same-Day,CUST-9072,United States,Phoenix,AZ,94293,Chocolate,West,PRD-C-002,Wonka Bar - Fudge Mallows,20647.49,1219,8209.54,10331.17,Lot's O' Nuts,69.13,1.58,0.3976,32.881893,-111.768036,33.4484,-112.074
6927,ORD-579295,2023-01-24,2023-01-27,Express,CUST-3489,United States,Chicago,IL,20456,Chocolate,Midwest,PRD-C-004,Wonka Bar - Milk Chocolate,24148.59,619,-18691.95,12281.96,Wicked Choccy's,1234.19,3.49,-0.774,32.076176,-81.088371,41.8781,-87.6298
6928,ORD-751417,2023-12-12,2023-12-15,Standard,CUST-1393,United States,San Diego,CA,22397,Chocolate,West,PRD-C-002,Wonka Bar - Fudge Mallows,73978.74,2624,-39152.35,46958.71,Lot's O' Nuts,504.36,3.32,-0.5292,32.881893,-111.768036,32.7157,-117.1611
6929,ORD-116953,2023-03-23,2023-04-01,Standard,CUST-3562,United States,San Diego,CA,68298,Other,West,PRD-O-002,Lickable Wallpaper,105607.6,4662,-556371.66,70317.06,Secret Factory,2538.23,9.3,-5.2683,41.446333,-90.565487,32.7157,-117.1611
6930,ORD-737428,2023-01-18,2023-01-23,Express,CUST-9025,United States,San Jose,CA,26080,Sugar,West,PRD-S-006,Hair Toffee,17844.87,1443,-156971.03,9750.35,The Other Factory,2859.76,5.91,-8.7964,35.1175,-89.971107,37.3382,-121.8863
6931,ORD-527353,2023-08-30,2023-09-03,Same-Day,CUST-4944,United States,San Antonio,TX,65410,Sugar,South,PRD-S-004,Fun Dip,70330.2,3344,-155829.03,51586.97,Sugar Shack,2088.19,4.02,-2.2157,48.11914,-96.18115,29.4241,-98.4936
6932,ORD-439745,2023-10-12,2023-10-17,Express,CUST-7154,United States,San Antonio,TX,85348,Sugar,South,PRD-S-004,Fun Dip,62155.95,2819,-214770.59,41462.8,Sugar Shack,2088.19,5.91,-3.4554,48.11914,-96.18115,29.4241,-98.4936
6933,ORD-685831,2023-07-18,2023-07-24,Standard,CUST-2100,United States,San Antonio,TX,79283,Chocolate,South,PRD-C-001,Wonka Bar - Nutty Crunch Surprise,120635.61,4046,-216260.34,70002.46,Lot's O' Nuts,1319.3,6.02,-1.7927,32.881893,-111.768036,29.4241,-98.4936
6934,ORD-222931,2023-08-29,2023-08-31,Same-Day,CUST-4808,United States,Los Angeles,CA,41933,Chocolate,West,PRD-C-002,Wonka Bar - Fudge Mallows,30243.59,1962,-20029.58,20132.29,Lot's O' Nuts,614.49,2.28,-0.6623,32.881893,-111.768036,34.0522,-118.2437
6935,ORD-424608,2023-03-02,2023-03-06,Same-Day,CUST-8866,United States,Chicago,IL,79272,Chocolate,Midwest,PRD-C-002,Wonka Bar - Fudge Mallows,86051.21,3628,-183997.59,57362.13,Lot's O' Nuts,2344.95,4.43,-2.1382,32.881893,-111.768036,41.8781,-87.6298
6936,ORD-848220,2023-04-15,2023-04-19,Same-Day,CUST-2465,United States,San Jose,CA,12372,Other,West,PRD-O-004,Kazookles,67572.5,2336,-140849.29,41411.6,The Other Factory,2859.76,4.95,-2.0844,35.1175,-89.971107,37.3382,-121.8863
6937,ORD-451164,2023-05-03,2023-05-10,Standard,CUST-1024,United States,Houston,TX,31079,Chocolate,South,PRD-C-001,Wonka Bar - Nutty Crunch Surprise,21862.23,997,-68638.14,11036.19,Lot's O' Nuts,1594.07,7.73,-3.1396,32.881893,-111.768036,29.7604,-95.3698
6938,ORD-896550,2023-11-12,2023-11-17,Express,CUST-1487,United States,San Antonio,TX,51980,Sugar,South,PRD-S-003,Nerds,71913.16,2364,-167397.84,41852.22,Sugar Shack,2088.19,5.04,-2.3278,48.11914,-96.18115,29.4241,-98.4936
6939,ORD-510826,2023-09-04,2023-09-07,Same-Day,CUST-1363,United States,San Antonio,TX,15715,Sugar,South,PRD-S-003,Nerds,2932.07,150,-6510.84,1612.22,Sugar Shack,2088.19,3.35,-2.2206,48.11914,-96.18115,29.4241,-98.4936
6940,ORD-628042,2023-06-26,2023-06-28,Same-Day,CUST-6526,United States,Chicago,IL,24008,Chocolate,Midwest,PRD-C-005,Wonka Bar - Triple Dazzle Caramel,69848.16,4051,-92461.93,37317.32,Wicked Choccy's,1234.19,2.46,-1.3238,32.076176,-81.088371,41.8781,-87.6298
6941,ORD-431340,2023-08-15,2023-08-21,Express,CUST-9863,United States,Phoenix,AZ,95039,Chocolate,West,PRD-C-005,Wonka Bar - Triple Dazzle Caramel,156248.83,4367,-431490.27,82794.9,Wicked Choccy's,2890.68,6.03,-2.7616,32.076176,-81.088371,33.4484,-112.074
6942,ORD-902975,2023-04-03,2023-04-05,Same-Day,CUST-1967,United States,Houston,TX,60244,Other,South,PRD-O-001,Fizzy Lifting Drinks,33583.46,1918,-87177.02,22819.06,Sugar Shack,2042.57,2.94,-2.5958,48.11914,-96.18115,29.7604,-95.3698
6943,ORD-827287,2023-02-21,2023-02-25,Same-Day,CUST-2416,United States,San Diego,CA,16938,Sugar,West,PRD-S-003,Nerds,60719.03,2363,-126122.59,41985.37,Sugar Shack,2452.07,4.1,-2.0772,48.11914,-96.18115,32.7157,-117.1611
6944,ORD-230465,2023-01-06,2023-01-13,Standard,CUST-5181,United States,Houston,TX,10619,Sugar,South,PRD-S-002,SweeTARTS,29354.13,2932,-285975.99,15888.81,Sugar Shack,2042.57,7.51,-9.7423,48.11914,-96.18115,29.7604,-95.3698
6945,ORD-922674,2023-12-10,2023-12-14,Express,CUST-4955,United States,Dallas,TX,39539,Chocolate,South,PRD-C-005,Wonka Bar - Triple Dazzle Caramel,82201.22,3602,-180546.85,50219.18,Wicked Choccy's,1475.08,4.04,-2.1964,32.076176,-81.088371,32.7767,-96.797
6946,ORD-651161,2023-10-12,2023-10-16,Standard,CUST-3259,United States,Los Angeles,CA,25336,Chocolate,West,PRD-C-003,Wonka Bar - Scrumdiddlyumptious,10819.47,931,-24068.09,6282.92,Lot's O' Nuts,614.49,4.51,-2.2245,32.881893,-111.768036,34.0522,-118.2437
6947,ORD-752299,2023-12-18,2023-12-23,Express,CUST-4160,United States,Dallas,TX,90467,Sugar,South,PRD-S-002,SweeTARTS,111637.24,4241,-252544.52,74643.26,Sugar Shack,1706.78,5.47,-2.2622,48.11914,-96.18115,32.7767,-96.797
6948,ORD-541972,2023-09-24,2023-09-27,Same-Day,CUST-2850,United States,Houston,TX,11831,Other,South,PRD-O-003,Wonka Gum,79393.72,3252,-77568.31,45624.24,Secret Factory,1369.47,3.52,-0.977,41.446333,-90.565487,29.7604,-95.3698
6949,ORD-816670,2023-11-10,2023-11-18,Standard,CUST-4433,United States,New York,NY,82440,Sugar,East,PRD-S-002,SweeTARTS,45518.68,1321,-107119.68,24829.07,Sugar Shack,1935.04,8.44,-2.3533,48.11914,-96.18115,40.7128,-74.006
6950,ORD-242509,2023-11-20,2023-11-24,Standard,CUST-8619,United States,Chicago,IL,14867,Other,Midwest,PRD-O-001,Fizzy Lifting Drinks,43094.73,2645,-110697.75,26153.5,Sugar Shack,965.13,4.73,-2.5687,48.11914,-96.18115,41.8781,-87.6298
6951,ORD-661276,2023-06-20,2023-06-21,Same-Day,CUST-8279,United States,Chicago,IL,29875,Sugar,Midwest,PRD-S-005,Everlasting Gobstopper,139546.43,4503,31408.83,80158.41,Secret Factory,248.54,1.88,0.2251,41.446333,-90.565487,41.8781,-87.6298
6952,ORD-863000,2023-01-24,2023-01-30,Express,CUST-8621,United States,San Jose,CA,81666,Sugar,West,PRD-S-002,SweeTARTS,74836.81,3665,-322759.84,45609.15,Sugar Shack,2401.01,6.36,-4.3128,48.11914,-96.18115,37.3382,-121.8863
6953,ORD-732254,2023-09-16,2023-09-25,Standard,CUST-9133,United States,Los Angeles,CA,27179,Sugar,West,PRD-S-003,Nerds,60778.09,2132,-232539.22,36793.96,Sugar Shack,2406.41,9.29,-3.826,48.11914,-96.18115,34.0522,-118.2437
6954,ORD-494209,2023-01-01,2023-01-05,Express,CUST-6796,United States,New York,NY,67584,Other,East,PRD-O-004,Kazookles,53957.66,2791,-148640.59,31845.55,The Other Factory,1529.49,4.47,-2.7548,35.1175,-89.971107,40.7128,-74.006
6955,ORD-835009,2023-06-08,2023-06-16,Standard,CUST-9098,United States,San Jose,CA,56927,Sugar,West,PRD-S-004,Fun Dip,3072.94,199,-23100.2,2283.14,Sugar Shack,2401.01,8.89,-7.5173,48.11914,-96.18115,37.3382,-121.8863
6956,ORD-685462,2023-01-05,2023-01-08,Same-Day,CUST-9861,United States,Houston,TX,10320,Chocolate,South,PRD-C-001,Wonka Bar - Nutty Crunch Surprise,54410.8,2497,-81858.73,36759.97,Lot's O' Nuts,1594.07,3.21,-1.5045,32.881893,-111.768036,29.7604,-95.3698
6957,ORD-320195,2023-02-15,2023-02-23,Standard,CUST-7076,United States,Houston,TX,97858,Sugar,South,PRD-S-001,Laffy Taffy,3924.61,135,-12060.77,2198.01,Sugar Shack,2042.57,8.17,-3.0731,48.11914,-96.18115,29.7604,-95.3698
6958,ORD-388773,2023-04-08,2023-04-12,Express,CUST-2036,United States,Dallas,TX,67866,Chocolate,South,PRD-C-005,Wonka Bar - Triple Dazzle Caramel,24451.81,1556,-82848.9,15492.0,Wicked Choccy's,1475.08,4.84,-3.3883,32.076176,-81.088371,32.7767,-96.797
6959,ORD-916867,2023-09-24,2023-09-27,Express,CUST-6881,United States,Houston,TX,72625,Chocolate,South,PRD-C-005,Wonka Bar - Triple Dazzle Caramel,100555.59,4323,-208894.45,69890.23,Wicked Choccy's,1385.38,3.75,-2.0774,32.076176,-81.088371,29.7604,-95.3698
6960,ORD-776010,2023-12-14,2023-12-20,Standard,CUST-6998,United States,Dallas,TX,29587,Sugar,South,PRD-S-005,Everlasting Gobstopper,83511.46,2958,-126397.75,45682.0,Secret Factory,1110.39,6.73,-1.5135,41.446333,-90.565487,32.7767,-96.797
6961,ORD-443999,2023-05-14,2023-05-16,Same-Day,CUST-1349,United States,San Antonio,TX,43834,Sugar,South,PRD-S-006,Hair Toffee,7585.72,473,-8692.76,4211.57,The Other Factory,1020.46,2.65,-1.1459,35.1175,-89.971107,29.4241,-98.4936
6962,ORD-687282,2023-12-15,2023-12-21,Standard,CUST-9349,United States,New York,NY,20446,Sugar,East,PRD-S-006,Hair Toffee,145299.73,4746,-297980.1,80330.92,The Other Factory,1529.49,6.65,-2.0508,35.1175,-89.971107,40.7128,-74.006
6963,ORD-927088,2023-12-28,2023-12-31,Same-Day,CUST-6931,United States,Dallas,TX,75052,Other,South,PRD-O-001,Fizzy Lifting Drinks,61077.33,2339,-79034.96,40308.21,Sugar Shack,1706.78,3.43,-1.294,48.11914,-96.18115,32.7767,-96.797
6964,ORD-263560,2023-12-31,2024-01-04,Express,CUST-7601,United States,Houston,TX,86377,Chocolate,South,PRD-C-005,Wonka Bar - Triple Dazzle Caramel,60284.21,2957,-146321.78,42743.32,Wicked Choccy's,1385.38,4.34,-2.4272,32.076176,-81.088371,29.7604,-95.3698
6965,ORD-556378,2023-06-20,2023-06-22,Same-Day,CUST-3526,United States,San Jose,CA,80594,Chocolate,West,PRD-C-003,Wonka Bar - Scrumdiddlyumptious,61006.39,4156,-78293.94,30782.78,Lot's O' Nuts,1044.44,2.76,-1.2834,32.881893,-111.768036,37.3382,-121.8863
6966,ORD-180100,2023-07-15,2023-07-21,Standard,CUST-4314,United States,Philadelphia,PA,34034,Sugar,East,PRD-S-004,Fun Dip,54483.38,3794,-337837.42,31720.87,Sugar Shack,1900.9,6.06,-6.2007,48.11914,-96.18115,39.9526,-75.1652
6967,ORD-255756,2023-11-24,2023-12-02,Standard,CUST-5574,United States,San Diego,CA,37450,Sugar,West,PRD-S-001,Laffy Taffy,20806.37,742,-82723.48,12557.92,Sugar Shack,2452.07,8.65,-3.9759,48.11914,-96.18115,32.7157,-117.1611
6968,ORD-565302,2023-01-10,2023-01-14,Same-Day,CUST-4423,United States,Philadelphia,PA,87856,Chocolate,East,PRD-C-003,Wonka Bar - Scrumdiddlyumptious,103783.89,3035,-205134.15,55242.29,Lot's O' Nuts,3343.34,4.79,-1.9766,32.881893,-111.768036,39.9526,-75.1652
6969,ORD-242094,2023-04-23,2023-04-29,Express,CUST-7443,United States,San Diego,CA,30636,Sugar,West,PRD-S-005,Everlasting Gobstopper,2260.79,111,-10468.99,1460.03,Secret Factory,2538.23,6.71,-4.6307,41.446333,-90.565487,32.7157,-117.1611
6970,ORD-927945,2023-07-11,2023-07-15,Same-Day,CUST-6910,United States,San Jose,CA,88026,Other,West,PRD-O-002,Lickable Wallpaper,53577.83,1996,-117094.2,35206.32,Secret Factory,2714.74,4.41,-2.1855,41.446333,-90.565487,37.3382,-121.8863
6971,ORD-836385,2023-06-13,2023-06-20,Standard,CUST-8961,United States,San Jose,CA,91040,Sugar,West,PRD-S-002,SweeTARTS,3004.53,169,-19323.57,2039.6,Sugar Shack,2401.01,7.97,-6.4315,48.11914,-96.18115,37.3382,-121.8863
6972,ORD-200869,2023-10-13,2023-10-15,Same-Day,CUST-6653,United States,Dallas,TX,95474,Other,South,PRD-O-003,Wonka Gum,50281.27,3235,-66377.22,26855.41,Secret Factory,1110.39,2.71,-1.3201,41.446333,-90.565487,32.7767,-96.797
6973,ORD-672800,2023-04-04,2023-04-12,Standard,CUST-9101,United States,San Diego,CA,79982,Sugar,West,PRD-S-003,Nerds,8394.56,812,-96716.78,5557.15,Sugar Shack,2452.07,8.92,-11.5214,48.11914,-96.18115,32.7157,-117.1611
6974,ORD-164002,2023-10-24,2023-10-27,Express,CUST-3751,United States,New York,NY,54837,Other,East,PRD-O-003,Wonka Gum,37713.24,2377,-116487.39,22204.55,Secret Factory,1388.26,3.52,-3.0888,41.446333,-90.565487,40.7128,-74.006
6975,ORD-322079,2023-06-14,2023-06-17,Express,CUST-1364,United States,Dallas,TX,33490,Other,South,PRD-O-004,Kazookles,42290.68,3847,-93240.45,30721.78,The Other Factory,681.11,3.09,-2.2048,35.1175,-89.971107,32.7767,-96.797
6976,ORD-483210,2023-03-22,2023-03-28,Standard,CUST-4813,United States,New York,NY,36344,Other,East,PRD-O-003,Wonka Gum,52201.02,2885,-175527.59,27471.63,Secret Factory,1388.26,6.92,-3.3625,41.446333,-90.565487,40.7128,-74.006
6977,ORD-818222,2023-12-18,2023-12-25,Standard,CUST-8539,United States,Phoenix,AZ,81185,Sugar,West,PRD-S-006,Hair Toffee,85919.0,2326,-196308.9,45555.9,The Other Factory,2035.01,7.82,-2.2848,35.1175,-89.971107,33.4484,-112.074
6978,ORD-662201,2023-07-04,2023-07-06,Same-Day,CUST-7234,United States,New York,NY,56278,Sugar,East,PRD-S-006,Hair Toffee,20675.45,1924,-68227.16,15333.95,The Other Factory,1529.49,2.28,-3.2999,35.1175,-89.971107,40.7128,-74.006
6979,ORD-438263,2023-09-16,2023-09-21,Standard,CUST-5262,United States,Philadelphia,PA,80471,Other,East,PRD-O-004,Kazookles,16019.91,620,,10664.15,The Other Factory,1409.64,5.93,-2.3935,35.1175,-89.971107,39.9526,-75.1652
6980,ORD-170325,2023-02-23,2023-03-01,Standard,CUST-6783,United States,Houston,TX,32360,Sugar,South,PRD-S-005,Everlasting Gobstopper,6129.22,231,-13582.2,3894.06,Secret Factory,1369.47,6.92,-2.216,41.446333,-90.565487,29.7604,-95.3698
6981,ORD-563774,2023-12-17,2023-12-24,Standard,CUST-6139,United States,New York,NY,12736,Sugar,East,PRD-S-001,Laffy Taffy,93016.58,4001,-350218.53,56130.65,Sugar Shack,1935.04,7.19,-3.7651,48.11914,-96.18115,40.7128,-74.006
6982,ORD-146332,2023-06-03,2023-06-11,Standard,CUST-2244,United States,New York,NY,69195,Sugar,East,PRD-S-003,Nerds,22276.5,1200,-105629.93,11804.11,Sugar Shack,1935.04,8.19,-4.7418,48.11914,-96.18115,40.7128,-74.006
6983,ORD-729274,2023-09-10,2023-09-18,Standard,CUST-3914,United States,San Jose,CA,36111,Sugar,West,PRD-S-001,Laffy Taffy,88074.77,4526,-521690.54,66417.63,Sugar Shack,2401.01,8.15,-5.9233,48.11914,-96.18115,37.3382,-121.8863
6984,ORD-861824,2023-10-16,2023-10-21,Express,CUST-1311,United States,Houston,TX,64978,Other,South,PRD-O-002,Lickable Wallpaper,46819.68,2348,,28814.81,Secret Factory,1369.47,5.12,-2.3626,41.446333,-90.565487,29.7604,-95.3698
6985,ORD-927331,2023-08-10,2023-08-18,Express,CUST-5035,United States,Philadelphia,PA,19253,Chocolate,East,PRD-C-001,Wonka Bar - Nutty Crunch Surprise,22622.27,1098,-137490.43,13273.31,Lot's O' Nuts,3343.34,8.31,-6.0777,32.881893,-111.768036,39.9526,-75.1652
6986,ORD-570750,2023-02-18,2023-02-22,Same-Day,CUST-1139,United States,Philadelphia,PA,24408,Chocolate,East,PRD-C-003,Wonka Bar - Scrumdiddlyumptious,16408.24,750,-55827.62,9548.28,Lot's O' Nuts,3343.34,4.33,-3.4024,32.881893,-111.768036,39.9526,-75.1652
6987,ORD-325617,2023-08-10,2023-08-11,Same-Day,CUST-9002,United States,Phoenix,AZ,11903,Chocolate,West,PRD-C-003,Wonka Bar - Scrumdiddlyumptious,73836.69,3292,21649.57,46497.61,Lot's O' Nuts,69.13,1.21,0.2932,32.881893,-111.768036,33.4484,-112.074
6988,ORD-848424,2023-05-05,2023-05-07,Same-Day,CUST-1727,United States,New York,NY,28203,Chocolate,East,PRD-C-005,Wonka Bar - Triple Dazzle Caramel,58895.45,4317,-107706.74,42514.85,Wicked Choccy's,1149.76,2.89,-1.8288,32.076176,-81.088371,40.7128,-74.006
6989,ORD-876362,2023-11-17,2023-11-25,Standard,CUST-7227,United States,Phoenix,AZ,56189,Sugar,West,PRD-S-003,Nerds,24428.63,998,-98240.71,17819.96,Sugar Shack,2101.19,8.74,-4.0215,48.11914,-96.18115,33.4484,-112.074
6990,ORD-937590,2023-05-23,2023-05-28,Express,CUST-3148,United States,San Jose,CA,74836,Sugar,West,PRD-S-001,Laffy Taffy,11871.19,1152,-105473.86,6706.69,Sugar Shack,2401.01,5.8,-8.8849,48.11914,-96.18115,37.3382,-121.8863
6991,ORD-723984,2023-11-11,2023-11-13,Same-Day,CUST-4113,United States,Dallas,TX,34917,Sugar,South,PRD-S-001,Laffy Taffy,26006.29,1336,-44770.46,13770.23,Sugar Shack,1706.78,2.71,-1.7215,48.11914,-96.18115,32.7767,-96.797
